,house_age,years_since_last_action,was_renovated,sqft_living_per_floor,sqft_basement_ratio,sqft_living_lot_ratio,total_rooms_approx,log_sqft_living,log_sqft_lot,log_sqft_above,log_sqft_basement,sqft_living_sq,bed_bath_interaction,age_sqft_interaction
3414,54,54,0,990.0,0.0,0.09232490907395319,5.0,6.898714534329988,9.28023949935585,6.898714534329988,0.0,980100,3.0,53460
3415,11,11,0,1335.0,0.0,0.2547466844766721,6.5,7.890208213109961,9.257414779362112,7.890208213109961,0.0,7128900,7.5,29370
3416,75,25,1,1113.3333333333333,0.2994011976047904,0.41697877652933835,5.0,7.421177528595393,8.295548516225763,7.065613363597717,6.2166061010848646,2788900,3.0,125250
3417,49,49,0,4410.0,0.4671201814058957,0.3142368533561351,9.5,8.39185670010494,9.549309488795982,7.762596048540069,7.630946580890459,19448100,15.0,216090
3418,35,0,1,3000.0,0.5,0.35710034519700035,10.5,8.006700845440367,9.036225051729327,7.313886831633462,7.313886831633462,9000000,21.0,105000
3419,90,3,1,913.3333333333334,0.0,0.45666666666666667,5.0,7.223295679562314,8.006700845440367,7.223295679562314,0.0,1876900,3.0,123300
3420,52,52,0,1580.0,0.3037974683544304,0.1938412464728254,5.75,7.365812837209472,9.00601857490256,7.00397413672268,6.175867270105761,2496400,5.25,82160
3421,21,21,0,2220.0,0.4009009009009009,0.5467980295566502,6.25,7.7057128238944275,8.309184527686298,7.193685818395112,6.792344427470809,4928400,6.75,46620
3422,62,6,1,2150.0,0.40930232558139534,0.4772475027746948,9.0,7.67368812926773,8.41316512099219,7.147559271189454,6.78105762593618,4622500,12.0,133300
3423,84,21,1,3530.0,0.47875354107648727,0.2022922636103152,6.25,8.169336395928386,9.767152232578871,7.518064181233078,7.43307534889858,12460900,6.75,296520
3424,41,41,0,3220.0,0.4782608695652174,0.2064102564102564,7.5,8.0774471493312,9.65509029374725,7.427144133408616,7.340186835320115,10368400,10.0,132020
3425,0,0,0,1545.0,0.0,0.41672285906945383,9.75,8.036249942132116,8.91139510724569,8.036249942132116,0.0,9548100,18.75,0
3426,55,55,0,930.0,0.0,0.31,5.75,7.528869256642251,8.699681400989514,7.528869256642251,0.0,3459600,5.25,102300
3427,11,11,0,935.0,0.0,0.3730301216836226,6.5,7.534228326274089,8.519989278718239,7.534228326274089,0.0,3496900,7.5,20570
3428,34,34,0,1110.0,0.26126126126126126,0.21605839416058395,6.0,7.7057128238944275,9.237566358229774,7.403061091090091,6.364750756851911,4928400,6.0,75480
3429,9,9,0,470.0,0.0,1.0585585585585586,6.25,7.252053951852814,7.195187320178709,7.252053951852814,0.0,1988100,6.75,12690
3430,61,61,0,1580.0,0.0,0.16490971714852312,7.0,7.365812837209472,9.167641617443067,7.365812837209472,0.0,2496400,8.0,96380
3431,73,20,1,1580.0,0.189873417721519,0.42934782608695654,4.5,7.365812837209472,8.210939733379021,7.155396301896734,5.707110264748875,2496400,3.0,115340
3432,110,110,0,693.3333333333334,0.0,0.29714285714285715,4.5,6.947937068614969,8.160803920954665,6.947937068614969,0.0,1081600,3.0,114400
3433,105,0,1,1180.0,0.0,0.49166666666666664,6.0,7.766840537085513,8.476579508530941,7.766840537085513,0.0,5569600,6.0,247800
3434,60,35,1,1200.0,0.0,0.15384615384615385,5.0,7.0909098220799835,8.962007209588313,7.0909098220799835,0.0,1440000,3.0,72000
3435,106,106,0,800.0,0.0,0.34843205574912894,5.0,6.68586094706836,7.739359202689098,6.68586094706836,0.0,640000,3.0,84800
3436,5,5,0,1390.0,0.0,0.23236375794048814,6.5,7.930565854233965,9.389741000342473,7.930565854233965,0.0,7728400,7.5,13900
3437,63,63,0,800.0,0.0,0.15408320493066255,4.5,6.68586094706836,8.555066843844319,6.68586094706836,0.0,640000,3.0,50400
3438,29,29,0,1075.0,0.0,0.237045203969129,7.5,7.67368812926773,9.112837790614945,7.67368812926773,0.0,4622500,10.0,62350
3439,15,15,0,1035.0,0.0,0.5009680542110359,6.5,7.635786861395585,8.326758814511733,7.635786861395585,0.0,4284900,7.5,31050
3440,33,1,1,2750.0,0.37454545454545457,0.18355359765051396,7.75,7.919719760924575,9.614671504043145,7.450660796211539,6.93828448401696,7562500,11.0,90750
3441,14,14,0,1045.0,0.0,0.3457402812241522,6.5,7.645397699428633,8.707152175339404,7.645397699428633,0.0,4368100,7.5,29260
3442,23,23,0,1870.0,0.0,0.09434914228052473,7.0,8.227108234348146,10.587619215169118,8.227108234348146,0.0,13987600,9.0,86020
3443,85,85,0,1553.3333333333333,0.351931330472103,0.466,6.75,7.754052639035757,8.517393171418904,7.32052696227274,6.710523109452428,5428900,7.0,198050
3444,96,54,1,1210.0,0.0,0.011720604046998654,5.0,7.099201743553092,11.5447922813086,7.099201743553092,0.0,1464100,3.0,116160
3445,46,46,0,1200.0,0.0,0.13208585580627408,5.75,7.0909098220799835,9.114490046319348,7.0909098220799835,0.0,1440000,5.25,55200
3446,86,60,1,1080.0,0.0,0.17142857142857143,5.0,7.390798521735676,9.153875834995056,7.390798521735676,0.0,2624400,3.0,139320
3447,66,66,0,770.0,0.0,0.09739438401214268,4.0,6.647688373563329,8.975503722070927,6.647688373563329,0.0,592900,2.0,50820
3448,61,31,1,680.0,0.0,0.1452991452991453,5.75,6.928537818164665,8.85666093701725,6.928537818164665,0.0,1040400,5.25,62220
3449,72,72,0,930.0,0.0,0.12199921290830382,4.0,6.836259277277067,8.939056445334039,6.836259277277067,0.0,864900,2.0,66960
3450,109,109,0,1913.3333333333333,0.31010452961672474,0.4570063694267516,7.25,7.962415680121064,8.74528448245438,7.591357046698551,6.792344427470809,8236900,9.0,312830
3451,1,1,1,1105.0,0.0,0.45463896317630115,7.5,7.701200180857446,8.48920515487607,7.701200180857446,0.0,4884100,10.0,2210
3452,23,23,0,1620.0,0.0,0.02989867670671613,6.5,8.083637203141548,11.593278893595778,8.083637203141548,0.0,10497600,7.5,74520
3453,67,67,0,1620.0,0.35802469135802467,0.27,5.75,7.390798521735676,8.699681400989514,6.947937068614969,6.364750756851911,2624400,5.25,108540
3454,23,23,0,2370.0,0.0,0.03739379452346579,8.75,8.464003362902119,11.750050813804856,8.464003362902119,0.0,22467600,15.0,109020
3455,51,51,0,2000.0,0.3,0.19642506383814576,5.75,7.601402334583733,9.228474942171665,7.244941546337007,6.398594934535208,4000000,5.25,102000
3456,20,20,0,805.0,0.0,0.22289907240758688,6.5,7.384610383176974,8.88516409509682,7.384610383176974,0.0,2592100,7.5,32200
3457,110,110,0,1533.3333333333333,0.41739130434782606,0.5,7.25,7.741099090035366,8.434028950155469,7.201170883281678,6.8679744089702925,5290000,9.0,253000
3458,57,13,1,1150.0,0.0,0.23834196891191708,5.0,7.048386408721883,8.481773246184977,7.048386408721883,0.0,1322500,3.0,65550
3459,26,14,1,1870.0,0.18181818181818182,0.12109830332858439,8.0,8.227108234348146,10.33802590813,8.026496938945412,6.523562306149512,13987600,12.0,97240
3460,10,10,1,1730.0,0.26011560693641617,0.8656492369276958,8.5,8.149312843635345,8.293549515060345,7.848153086199526,6.803505257608338,11971600,14.0,34600
3461,54,13,1,2640.0,0.5,0.33,5.75,7.878912912297133,8.987321812850125,7.186144304522325,7.186144304522325,6969600,5.25,142560
3462,33,33,0,2180.0,0.39908256880733944,0.28993217183136055,6.75,7.687538766201629,8.925321416943886,7.1785454837637,6.769641976852503,4752400,8.25,71940
3463,6,6,0,2320.0,0.0,0.34243542435424357,6.5,7.749753406274437,8.821142236331891,7.749753406274437,0.0,5382400,7.5,13920
3464,57,13,1,2000.0,0.26,0.20202020202020202,5.75,7.601402334583733,9.200391041122515,7.300472814267799,6.255750041753367,4000000,5.25,114000
3465,9,9,0,469.3333333333333,0.0,1.4236602628918098,6.5,7.25063551189868,6.897704943128636,7.25063551189868,0.0,1982464,7.5,12672
3466,15,15,0,1195.0,0.0,0.3719265483971366,7.5,7.779466967458324,8.768263145371286,7.779466967458324,0.0,5712100,10.0,35850
3467,17,17,0,1264.0,0.0,0.33175853018372703,8.75,8.058643712215618,9.161780181360806,8.058643712215618,0.0,9985600,15.0,53720
3468,1,1,1,1930.0,0.0,0.30345911949685533,5.75,7.565793282428515,8.757940876678804,7.565793282428515,0.0,3724900,5.25,1930
3469,90,3,1,1066.6666666666667,0.0,0.26143790849673204,5.75,7.3783837129967145,8.71948076085107,7.3783837129967145,0.0,2560000,5.25,144000
3470,16,8,1,1480.5,0.0,0.24378396179812284,7.5,7.993619994827744,9.404837504700271,7.993619994827744,0.0,8767521,10.0,47376
3471,9,9,0,705.0,0.0851063829787234,1.0955710955710956,6.25,7.252053951852814,7.160845906664299,7.1631723908466425,4.795790545596741,1988100,6.75,12690
3472,7,7,0,1012.5,0.0,0.2609536082474227,8.5,7.613818684808629,8.95686647085414,7.613818684808629,0.0,4100625,12.5,14175
3473,20,20,0,1680.0,0.0,0.15196056261589255,7.5,8.119993827725105,10.003875726567397,8.119993827725105,0.0,11289600,10.0,67200
3474,30,30,0,2060.0,0.3446601941747573,0.1640388596910336,5.75,7.630946580890459,9.438192819018127,7.208600337960199,6.566672429803241,4243600,5.25,61800
3475,1,1,1,1220.0,0.0,0.5030927835051546,7.5,7.80016307039296,8.486940148245216,7.80016307039296,0.0,5953600,10.0,2440
3476,58,13,1,2180.0,0.5,0.16113533890161874,6.75,7.687538766201629,9.512664721164834,6.994849985833071,6.994849985833071,4752400,7.0,126440
3477,64,31,1,1355.0,0.0,0.14263157894736841,5.0,7.905072849498666,9.852246888342531,7.905072849498666,0.0,7344100,3.0,173440
3478,53,10,1,1750.0,0.22857142857142856,0.1794871794871795,6.0,7.467942332285852,9.18512512283512,7.208600337960199,5.993961427306569,3062500,6.0,92750
3479,37,37,0,1130.0,0.3805309734513274,0.07550952221850986,7.25,7.72356247227797,10.306650011581617,7.244941546337007,6.7580945044277305,5107600,9.0,83620
3480,73,20,1,2080.0,0.5,0.3781818181818182,6.0,7.640603826393634,8.612685172875459,6.947937068614969,6.947937068614969,4326400,4.0,151840
3481,106,106,0,760.0,0.0,0.20727272727272728,5.0,7.039660349862076,8.612685172875459,7.039660349862076,0.0,1299600,3.0,120840
3482,31,31,0,1860.0,0.34408602150537637,0.2781516375056079,7.5,7.528869256642251,8.808070154764538,7.107425474110705,6.46302945692067,3459600,10.0,57660
3483,68,68,0,1660.0,0.39759036144578314,0.2522029778182923,5.0,7.415175109613295,8.792245847467877,6.90875477931522,6.493753839851686,2755600,3.0,112880
3484,50,50,0,2250.0,0.3333333333333333,0.15762925598991173,6.0,7.719129840906732,9.56626503452421,7.313886831633462,6.621405651764134,5062500,6.0,112500
3485,46,46,0,1330.0,0.0,0.175,5.5,7.193685818395112,8.936035096566041,7.193685818395112,0.0,1768900,4.5,61180
3486,30,30,0,1520.0,0.0,0.37479965478979166,8.25,8.019941687677365,9.001099725830965,8.019941687677365,0.0,9241600,11.25,91200
3487,86,44,1,1480.0,0.4189189189189189,0.38183694530443757,6.0,7.300472814267799,8.262816937670928,6.7580945044277305,6.431331081933479,2190400,6.0,127280
3488,11,11,0,2210.0,0.0,0.34929666508613877,5.5,7.701200180857446,8.75273950944749,7.701200180857446,0.0,4884100,5.0,24310
3489,53,10,1,1970.0,0.07614213197969544,0.18761904761904763,7.0,7.58629630715272,9.259225769705994,7.507141079727608,5.017279836814924,3880900,8.0,104410
3490,75,75,0,2360.0,0.4661016949152542,0.3933333333333333,7.0,7.766840537085513,8.699681400989514,7.13966033596492,7.00397413672268,5569600,8.0,177000
3491,31,5,1,1520.0,0.0,0.13712223725755526,5.75,7.327123292259293,9.31343832997975,7.327123292259293,0.0,2310400,5.25,47120
3492,27,14,1,1410.0,0.1702127659574468,0.09992912827781715,6.25,7.252053951852814,9.55470991405776,7.065613363597717,5.484796933490655,1988100,6.75,38070
3493,37,10,1,1900.0,0.2789473684210526,0.2638888888888889,7.25,7.550135342488429,8.881975184248867,7.223295679562314,6.274762021241939,3610000,9.0,70300
3494,17,17,0,1250.0,0.0,0.3010597302504817,7.0,7.824445930877619,9.024613022047395,7.824445930877619,0.0,6250000,9.0,42500
3495,41,41,0,2270.0,0.43171806167400884,0.3077966101694915,7.75,7.7279755421055585,8.90598676523643,7.1631723908466425,6.8885724595653635,5152900,11.0,93070
3496,7,7,0,383.3333333333333,0.0,1.2965050732807215,6.5,7.048386408721883,6.78897174299217,7.048386408721883,0.0,1322500,7.5,8050
3497,109,8,1,1070.0,0.0,0.7133333333333334,6.25,7.669028288589683,8.006700845440367,7.669028288589683,0.0,4579600,6.75,233260
3498,0,0,0,1186.6666666666667,0.0,0.6761633428300095,7.5,8.177796683277778,8.569026340056254,8.177796683277778,0.0,12673600,10.0,0
3499,48,48,0,1575.0,0.0,0.22992700729927007,7.5,8.055475141757274,9.525224101853109,8.055475141757274,0.0,9922500,10.0,151200
3500,62,6,1,1530.0,0.0,0.0646661031276416,5.5,7.333676395657684,10.0715834020661,7.333676395657684,0.0,2340900,4.5,94860
3501,112,112,0,1500.0,0.0,0.43859649122807015,4.0,7.313886831633462,8.137688184977605,7.313886831633462,0.0,2250000,2.0,168000
3502,55,55,0,1830.0,0.0,0.1999562937062937,6.0,7.5126175446745105,9.121836973384779,7.5126175446745105,0.0,3348900,6.0,100650
3503,72,15,1,790.0,0.0,0.060480783953452764,3.0,6.673297967767654,9.477539085486564,6.673297967767654,0.0,624100,1.0,56880
3504,56,10,1,2493.3333333333335,0.40106951871657753,0.11514423817000709,8.25,8.227108234348146,10.388441368734549,7.714677473800927,7.313886831633462,13987600,11.25,209440
3505,55,55,0,2460.0,0.0,0.21866666666666668,7.25,7.8083230503910555,9.328212292571072,7.8083230503910555,0.0,6051600,9.0,135300
3506,10,10,1,635.0,0.0,0.5061777600637705,6.5,7.147559271189454,7.828038032125829,7.147559271189454,0.0,1612900,7.5,12700
3507,80,36,1,875.0,0.0,0.2492877492877493,5.75,7.467942332285852,8.85666093701725,7.467942332285852,0.0,3062500,5.25,140000
3508,47,47,0,2450.0,0.0,0.19604705129231015,5.5,7.804251383528112,9.433323910489028,7.804251383528112,0.0,6002500,4.5,115150
3509,8,8,0,1050.0,0.0,0.49563370309181026,7.5,7.650168700845001,8.351846738828245,7.650168700845001,0.0,4410000,10.0,16800
3510,108,24,1,700.0,0.0,0.19437245464642725,5.0,6.957497370876951,8.594709633844065,6.957497370876951,0.0,1102500,3.0,113400
3511,90,58,1,1885.0,0.1856763925729443,0.3458715596330275,7.75,8.235095497258357,9.296609807128359,8.029758520440822,6.55250788703459,14212900,11.0,339300
3512,2,2,1,1160.0,0.0,0.5340699815837937,7.75,7.749753406274437,8.376781037699493,7.749753406274437,0.0,5382400,11.0,4640
3513,55,25,1,1260.0,0.0,0.12173913043478261,5.5,7.13966033596492,9.24483841238375,7.13966033596492,0.0,1587600,4.5,69300
3514,63,15,1,1814.0,0.4796030871003308,0.3628,6.75,7.503840746698951,8.517393171418904,6.851184927493743,6.769641976852503,3290596,7.0,114282
3515,52,52,0,966.6666666666666,0.0,0.17261904761904762,7.0,7.280008252884188,9.036106025364846,7.280008252884188,0.0,2102500,8.0,75400
3516,10,10,1,760.0,0.0,0.3645083932853717,6.5,7.327123292259293,8.335911094196945,7.327123292259293,0.0,2310400,7.5,15200
3517,18,18,0,1335.0,0.0,0.2663076002393776,6.5,7.890208213109961,9.213036733523925,7.890208213109961,0.0,7128900,6.0,48060
3518,63,20,1,2010.0,0.21890547263681592,0.2120253164556962,5.5,7.606387389772652,9.15704507491796,7.359467638255621,6.089044875446846,4040100,4.5,126630
3519,99,99,0,1226.6666666666667,0.2717391304347826,0.368,5.5,7.518064181233078,8.517393171418904,7.201170883281678,6.2166061010848646,3385600,4.5,182160
3520,88,88,0,840.0,0.0,0.3088235294117647,4.0,7.13966033596492,8.314097335405807,7.13966033596492,0.0,1587600,2.0,110880
3521,18,18,0,1220.0,0.0,0.10799327255023458,7.5,7.80016307039296,10.02548392184538,7.80016307039296,0.0,5953600,10.0,43920
3522,96,96,0,750.0,0.0,0.1875,3.0,6.621405651764134,8.294299608857235,6.621405651764134,0.0,562500,1.0,72000
3523,55,34,1,1915.5,0.0,0.2776086956521739,8.75,8.251142139090751,9.53249633228804,8.251142139090751,0.0,14676561,13.75,210705
3524,58,58,0,1750.0,0.34285714285714286,0.22435897435897437,5.0,7.467942332285852,8.962007209588313,7.048386408721883,6.398594934535208,3062500,3.0,101500
3525,9,9,0,1750.0,0.0,0.4965947786606129,7.5,8.160803920954665,8.860641041773876,8.160803920954665,0.0,12250000,10.0,31500
3526,87,87,0,1880.0,0.4521276595744681,0.49473684210526314,6.0,7.53955882930103,8.24301946898925,6.93828448401696,6.7464121285733745,3534400,6.0,163560
3527,60,60,0,2270.0,0.40969162995594716,0.4449235593884751,7.25,7.7279755421055585,8.537583881063972,7.201170883281678,6.836259277277067,5152900,9.0,136200
3528,34,34,0,1050.0,0.0,0.1794871794871795,5.75,6.957497370876951,8.674367865788236,6.957497370876951,0.0,1102500,5.25,35700
3529,9,9,0,800.0,0.0,0.05930978240723579,6.5,7.3783837129967145,10.202776998029625,7.3783837129967145,0.0,2560000,7.5,14400
3530,66,20,1,930.0,0.0,0.13045307897320801,3.0,6.836259277277067,8.872066513408342,6.836259277277067,0.0,864900,1.0,61380
3531,3,3,0,1121.0,0.0,0.44884884884884885,6.5,7.715569534520208,8.516392871245468,7.715569534520208,0.0,5026564,7.5,6726
3532,106,106,0,1333.3333333333333,0.36,0.4749465685110425,8.0,7.601402334583733,8.345692873253865,7.155396301896734,6.580639137284949,4000000,10.0,212000
3533,21,21,0,2200.0,0.0,0.023548804898151417,8.25,8.38958706681109,12.138045379125117,8.38958706681109,0.0,19360000,13.0,92400
3534,26,26,0,1225.0,0.0,0.16550699182598122,7.75,7.804251383528112,9.602652693506046,7.804251383528112,0.0,6002500,11.0,63700
3535,52,52,0,2360.0,0.5,0.20747252747252748,8.5,7.766840537085513,9.339261152043022,7.074116816197362,7.074116816197362,5569600,12.5,122720
3536,103,35,1,730.0,0.0,0.24333333333333335,3.0,6.594413459749778,8.006700845440367,6.594413459749778,0.0,532900,1.0,75190
3537,72,72,0,2390.0,0.41841004184100417,0.25663051648233653,6.75,7.779466967458324,9.139273923542323,7.237778191923443,6.90875477931522,5712100,8.25,172080
3538,12,12,0,1255.0,0.0,0.5524983491085186,7.5,7.828436359157585,8.421562960400987,7.828436359157585,0.0,6300100,10.0,30120
3539,103,30,1,1960.0,0.5,0.392,5.75,7.581209826196346,8.517393171418904,6.8885724595653635,6.8885724595653635,3841600,5.25,201880
3540,35,35,0,2570.0,0.38132295719844356,0.28555555555555556,7.5,7.852050207265889,9.105090961257085,7.372118028337787,6.8885724595653635,6604900,10.0,89950
3541,52,52,0,1413.3333333333333,0.0,0.2753246753246753,7.5,7.659642954564682,8.94910546953925,7.659642954564682,0.0,4494400,7.5,110240
3542,45,4,1,1100.0,0.0,0.10864197530864197,5.0,7.00397413672268,9.222861652529854,7.00397413672268,0.0,1210000,3.0,49500
3543,16,8,1,1600.0,0.0,0.2587112943649446,7.5,8.071218539969863,9.423029465386534,8.071218539969863,0.0,10240000,10.0,51200
3544,59,5,1,2080.0,0.5,0.1526157458360848,6.75,7.640603826393634,9.520028524690579,6.947937068614969,6.947937068614969,4326400,7.0,122720
3545,10,10,1,1555.0,0.0,0.5063497232171931,7.5,8.042699496897637,8.723068501163928,8.042699496897637,0.0,9672100,10.0,31100
3546,111,9,1,1120.0,0.0,0.546875,9.5,7.937731775260109,8.54110501146255,7.937731775260109,0.0,7840000,17.5,310800
3547,24,24,0,2366.6666666666665,0.38591549295774646,0.28798572239798814,8.0,8.174984532943087,9.419628376999952,7.687538766201629,7.223295679562314,12602500,12.0,85200
3548,71,17,1,747.0,0.0,0.07752581599294277,5.0,7.3098814858247865,9.866408544294707,7.3098814858247865,0.0,2232036,4.0,106074
3549,11,11,0,1315.0,0.0,0.2853732638888889,8.5,7.875119281040293,9.128804883993665,7.875119281040293,0.0,6916900,12.5,28930
3550,114,9,1,720.0,0.0,0.1258741258741259,5.0,6.985641817639208,9.057305735807121,6.985641817639208,0.0,1166400,3.0,123120
3551,13,13,0,3025.0,0.0,0.02622999150234986,12.0,8.707978826622321,12.348669695621519,8.707978826622321,0.0,36602500,30.0,78650
3552,88,13,1,2050.0,0.424390243902439,0.5212306127637936,6.0,7.62608275807238,8.277411998949004,7.074116816197362,6.769641976852503,4202500,6.0,180400
3553,29,29,0,705.0,0.0,0.17407407407407408,5.75,7.252053951852814,8.999742789830492,7.252053951852814,0.0,1988100,5.25,40890
3554,108,24,1,1680.0,0.30714285714285716,0.7241379310344828,8.25,8.343077871169383,8.665785595466064,7.976251943745623,7.1631723908466425,17640000,11.25,453600
3555,59,9,1,2390.0,0.4351464435146444,0.33431249125751855,5.75,7.779466967458324,8.874867635688053,7.208600337960199,6.947937068614969,5712100,5.25,141010
3556,27,14,1,1940.0,0.0,0.26666666666666666,7.5,8.263848131368906,9.585414998760278,8.263848131368906,0.0,15054400,10.0,104760
3557,17,17,0,2500.0,0.0,0.012108062032023402,7.5,7.824445930877619,12.237934618678917,7.824445930877619,0.0,6250000,10.0,42500
